instrument_type|ticker_symbol|exchange|country|currency|trade_date|execution_time|side|quantity|price_per_unit|gross_amount|commission|tax|net_amount|client_pid|client_name|client_lastname|client_origin|transaction_type|channel|created_at|updated_at
ETF|NFLX|LSE|Myanmar|GBP|2023-10-30|2023-10-30 05:48:10|B|443.1716|451.7743|200213.54|535.1334|4004.2708|195506.77|472402460789|Michelle|Freeman|Latvia|STOP_LOSS|API|2026-02-14 14:58:18.211507|2026-02-14 14:58:18.211508
STOCK|META|NASDAQ|Cook Islands|EUR|2023-12-13|2023-12-13 10:41:24|S|55.448|676.7357|37523.64|168.2273|750.4728|36593.21|721447834361|Stephanie|Hayes|Philippines|LIMIT|API|2026-02-14 14:58:18.211649|2026-02-14 14:58:18.211650
STOCK|AAPL|NYSE|Tonga|GBP|2024-09-13|2024-09-13 22:46:51|S|164.9063|498.5498|82214.0|365.2905|1644.28|80151.19|546669816659|Amber|Williams|Ghana|EACH_PRICE|BROKER|2026-02-14 14:58:18.211790|2026-02-14 14:58:18.211791
ETF|NVDA|LSE|Ecuador|EUR|2023-11-05|2023-11-05 23:23:40|S|397.9206|1036.1684|412312.75|1946.9772|8246.255|401734.26|908771828857|Kari|Smith|Marshall Islands|STOP_LOSS|BROKER|2026-02-14 14:58:18.211931|2026-02-14 14:58:18.211932
STOCK|TSLA|XETRA|Korea|GBP|2024-06-23|2024-06-23 02:32:57|S|150.7275|684.9349|103238.53|247.027|2064.7706|100884.34|443151420543|Nicolas|Oliver|Malaysia|MARKET_PRICE|API|2026-02-14 14:58:18.212082|2026-02-14 14:58:18.212083
STOCK|META|LSE|Madagascar|GBP|2023-10-08|2023-10-08 20:18:54|B|333.2839|64.5202|21503.54|46.9125|430.0708|21012.75|209359853531|Paula|Sanchez|Moldova|STOP_LIMIT|BROKER|2026-02-14 14:58:18.212224|2026-02-14 14:58:18.212224
STOCK|NFLX|XETRA|Togo|USD|2023-07-03|2023-07-03 02:35:26|S|386.9723|1252.2774|484596.67|857.7493|9691.9334|473713.07|294083465092|Felicia|Owens|Panama|EACH_PRICE|BROKER|2026-02-14 14:58:18.212364|2026-02-14 14:58:18.212365
STOCK|TSLA|NASDAQ|Jordan|JPY|2023-04-03|2023-04-03 19:51:42|B|204.0605|24.556|5010.91|18.7661|100.2182|4890.62|913800329212|Duane|Branch|Moldova|MARKET_PRICE|API|2026-02-14 14:58:18.212506|2026-02-14 14:58:18.212507
STOCK|META|LSE|Lithuania|JPY|2023-05-17|2023-05-17 01:05:48|B|383.0097|284.4397|108943.16|540.9795|2178.8632|106206.33|904667574503|Geoffrey|Rodriguez|Reunion|LIMIT|BROKER|2026-02-14 14:58:18.212652|2026-02-14 14:58:18.212653
ETF|GOOGL|LSE|Christmas Island|USD|2023-01-05|2023-01-05 22:16:21|B|423.7016|763.7583|323605.61|252.3909|6472.1122|316663.1|961933329214|Beth|Ryan|Egypt|STOP_LOSS|BROKER|2026-02-14 14:58:18.212797|2026-02-14 14:58:18.212797
ETF|AMZN|NYSE|Senegal|GBP|2023-10-07|2023-10-07 10:24:41|B|56.597|1231.3808|69692.46|227.2698|1393.8492|68044.55|180633286606|Melissa|Clark|Comoros|STOP_LOSS|WEB|2026-02-14 14:58:18.212939|2026-02-14 14:58:18.212940
STOCK|GOOGL|XETRA|Thailand|JPY|2024-04-13|2024-04-13 19:24:16|B|118.4777|970.6623|115001.84|378.0915|2300.0368|112251.11|441712547348|Molly|Sullivan|Honduras|STOP_LIMIT|BROKER|2026-02-14 14:58:18.213093|2026-02-14 14:58:18.213094
STOCK|MSFT|NASDAQ|Dominican Republic|JPY|2023-05-11|2023-05-11 19:00:33|B|318.5986|884.7849|281891.23|753.3761|5637.8246|275223.26|507369627735|Mark|Rasmussen|Panama|EACH_PRICE|WEB|2026-02-14 14:58:18.213244|2026-02-14 14:58:18.213244
STOCK|MSFT|NYSE|Guatemala|USD|2023-01-28|2023-01-28 18:12:06|B|58.532|639.5025|37431.36|93.0954|748.6272|36566.44|818613861731|Regina|Valdez|Somalia|LIMIT|API|2026-02-14 14:58:18.213403|2026-02-14 14:58:18.213404
ETF|MSFT|NASDAQ|Tonga|EUR|2023-07-17|2023-07-17 02:31:24|S|53.897|1040.543|56082.15|122.6939|1121.643|54794.82|305176474760|Kimberly|Owens|Egypt|EACH_PRICE|BROKER|2026-02-14 14:58:18.213557|2026-02-14 14:58:18.213558
ETF|GOOGL|LSE|Azerbaijan|JPY|2024-08-23|2024-08-23 21:35:51|B|217.9637|1295.4396|282358.81|1049.7943|5647.1762|275576.16|297053127059|Christopher|Patterson|Albania|LIMIT|WEB|2026-02-14 14:58:18.213699|2026-02-14 14:58:18.213700
ETF|META|NASDAQ|Peru|JPY|2024-12-19|2024-12-19 15:03:21|B|83.898|156.29|13112.42|61.9233|262.2484|12786.35|983403547506|Brent|Olson|Heard Island and McDonald Islands|MARKET_PRICE|API|2026-02-14 14:58:18.213843|2026-02-14 14:58:18.213843
STOCK|NFLX|NYSE|Palestinian Territory|GBP|2024-01-08|2024-01-08 18:43:44|B|66.37|1374.3948|91218.58|190.8576|1824.3716|89142.77|529087958921|Tracy|Patrick|Togo|STOP_LOSS|WEB|2026-02-14 14:58:18.213985|2026-02-14 14:58:18.213986
ETF|NFLX|JPX|Mongolia|GBP|2023-03-28|2023-03-28 22:48:25|S|87.353|1464.3531|127915.64|611.5625|2558.3128|124645.39|713974043700|Brooke|Wells|Netherlands|STOP_LIMIT|BROKER|2026-02-14 14:58:18.214128|2026-02-14 14:58:18.214128
ETF|TSLA|NASDAQ|United States of America|EUR|2023-02-11|2023-02-11 15:40:07|S|428.2658|1460.5097|625486.36|3058.2529|12509.7272|609838.09|925490074344|Tammy|Brooks|Latvia|STOP_LOSS|BROKER|2026-02-14 14:58:18.214269|2026-02-14 14:58:18.214270
ETF|AMZN|LSE|Heard Island and McDonald Islands|USD|2024-02-13|2024-02-13 14:31:30|B|292.0437|253.998|74178.52|199.4354|1483.5704|72424.11|785599377864|John|Alexander|Zimbabwe|STOP_LIMIT|WEB|2026-02-14 14:58:18.214414|2026-02-14 14:58:18.214414
STOCK|META|NYSE|Costa Rica|GBP|2024-04-28|2024-04-28 19:41:45|S|348.8119|1251.2235|436441.65|1896.8938|8728.833|425456.65|662760440318|Marcus|Morris|Croatia|LIMIT|MOBILE|2026-02-14 14:58:18.214557|2026-02-14 14:58:18.214558
ETF|AMZN|NASDAQ|Cambodia|JPY|2023-10-18|2023-10-18 00:32:40|S|351.293|1062.9667|373412.76|381.441|7468.2552|365292.6|838277182141|Brian|Cunningham|Zimbabwe|STOP_LOSS|API|2026-02-14 14:58:18.214699|2026-02-14 14:58:18.214700
ETF|TSLA|NYSE|Niger|JPY|2023-10-30|2023-10-30 14:39:15|B|367.085|1233.2383|452703.28|1638.2112|9054.0656|441782.52|503783179801|Maria|Chapman|Grenada|STOP_LIMIT|MOBILE|2026-02-14 14:58:18.214843|2026-02-14 14:58:18.214844
STOCK|TSLA|LSE|Uzbekistan|EUR|2023-04-06|2023-04-06 09:19:46|S|436.7381|709.2876|309772.92|618.6161|6195.4584|302814.95|401224524583|Denise|Fowler|Colombia|STOP_LIMIT|WEB|2026-02-14 14:58:18.214985|2026-02-14 14:58:18.214986
STOCK|NVDA|NASDAQ|Korea|JPY|2023-09-02|2023-09-02 04:30:05|S|305.1902|1492.1085|455376.89|1858.3887|9107.5378|444081.95|257265238159|Christina|Kaufman|Antarctica (the territory South of 60 deg S)|MARKET_PRICE|WEB|2026-02-14 14:58:18.215130|2026-02-14 14:58:18.215131
STOCK|NFLX|NYSE|San Marino|USD|2023-10-02|2023-10-02 18:29:37|S|88.5056|683.0413|60452.98|59.7899|1209.0596|59176.01|495839072217|Stephanie|Curry|Cayman Islands|STOP_LOSS|WEB|2026-02-14 14:58:18.215273|2026-02-14 14:58:18.215274
STOCK|META|JPX|Pakistan|EUR|2024-06-24|2024-06-24 00:42:57|S|387.1222|1018.5304|394295.73|1459.8674|7885.9146|384650.97|804596122996|James|Kaufman|Luxembourg|LIMIT|MOBILE|2026-02-14 14:58:18.215414|2026-02-14 14:58:18.215415
STOCK|TSLA|JPX|Indonesia|USD|2023-12-12|2023-12-12 09:32:05|S|82.7986|207.6614|17194.07|67.2697|343.8814|16769.48|651083944759|Ryan|Snyder|Ireland|LIMIT|MOBILE|2026-02-14 14:58:18.215556|2026-02-14 14:58:18.215557
STOCK|AMZN|JPX|Mexico|GBP|2024-07-09|2024-07-09 21:43:07|S|53.2825|726.6411|38717.25|171.728|774.345|37746.1|919550117412|Brandon|Jones|Grenada|MARKET_PRICE|WEB|2026-02-14 14:58:18.215698|2026-02-14 14:58:18.215699
ETF|META|LSE|Wallis and Futuna|GBP|2024-03-28|2024-03-28 06:05:20|S|117.5474|1253.6865|147367.59|488.3031|2947.3518|143833.21|359604489225|Krista|Schmitt|Bhutan|STOP_LIMIT|BROKER|2026-02-14 14:58:18.215842|2026-02-14 14:58:18.215843
ETF|NVDA|LSE|Algeria|JPY|2024-11-29|2024-11-29 05:57:12|S|372.4901|753.7434|280761.95|471.7759|5615.239|274634.46|413199334055|Barbara|Villarreal|Jamaica|STOP_LOSS|API|2026-02-14 14:58:18.215984|2026-02-14 14:58:18.215984
STOCK|GOOGL|XETRA|Saint Vincent and the Grenadines|JPY|2024-03-08|2024-03-08 20:27:25|S|390.6505|526.3049|205601.27|360.3105|4112.0254|200932.99|835846331211|Victoria|Cooper|Togo|LIMIT|BROKER|2026-02-14 14:58:18.216126|2026-02-14 14:58:18.216127
STOCK|NVDA|LSE|Russian Federation|GBP|2024-09-27|2024-09-27 18:27:50|B|281.5029|570.4805|160591.92|736.3281|3211.8384|156523.19|968606608040|Victoria|Casey|Fiji|EACH_PRICE|WEB|2026-02-14 14:58:18.216267|2026-02-14 14:58:18.216267
STOCK|TSLA|NASDAQ|Philippines|USD|2023-08-06|2023-08-06 22:41:32|S|147.3623|528.4401|77872.15|104.056|1557.443|76161.05|597525602477|Ricardo|Dennis|Kuwait|EACH_PRICE|BROKER|2026-02-14 14:58:18.216408|2026-02-14 14:58:18.216409
STOCK|AMZN|LSE|Nauru|GBP|2023-08-06|2023-08-06 21:53:58|S|20.6872|514.2138|10637.64|48.9082|212.7528|10371.3|788171536539|James|Brooks|Mexico|STOP_LIMIT|WEB|2026-02-14 14:58:18.216552|2026-02-14 14:58:18.216553
STOCK|TSLA|NASDAQ|Anguilla|EUR|2024-08-20|2024-08-20 15:05:33|B|67.2743|202.9916|13656.12|47.8846|273.1224|13324.44|174996788838|Rebecca|Lopez|Chad|STOP_LIMIT|BROKER|2026-02-14 14:58:18.216696|2026-02-14 14:58:18.216696
ETF|NFLX|JPX|Netherlands Antilles|EUR|2024-03-05|2024-03-05 00:28:47|S|490.1531|778.7967|381729.62|950.8152|7634.5924|372915.44|567091915737|Jason|Hardin|Faroe Islands|LIMIT|API|2026-02-14 14:58:18.216837|2026-02-14 14:58:18.216837
ETF|AAPL|NASDAQ|Marshall Islands|GBP|2024-11-24|2024-11-24 18:46:30|B|488.3659|1166.3331|569597.31|1326.3009|11391.9462|556364.15|163477574393|Janet|Figueroa|Tanzania|MARKET_PRICE|WEB|2026-02-14 14:58:18.216977|2026-02-14 14:58:18.216978
STOCK|BABA|LSE|Congo|GBP|2024-08-24|2024-08-24 15:05:04|B|352.2244|287.3039|101195.44|111.3622|2023.9088|99034.77|224032009563|Jacob|Navarro|Bosnia and Herzegovina|MARKET_PRICE|MOBILE|2026-02-14 14:58:18.217119|2026-02-14 14:58:18.217120
ETF|MSFT|JPX|Norfolk Island|JPY|2024-04-28|2024-04-28 08:40:06|S|295.4798|1345.6586|397614.93|522.0628|7952.2986|388744.24|928249179868|Kenneth|Estrada|Antigua and Barbuda|EACH_PRICE|API|2026-02-14 14:58:18.217262|2026-02-14 14:58:18.217263
STOCK|AMZN|XETRA|Grenada|USD|2023-05-13|2023-05-13 18:00:30|S|376.2843|502.0037|188896.11|816.4145|3777.9222|184131.99|890979425935|Andre|Bowen|Norfolk Island|STOP_LOSS|API|2026-02-14 14:58:18.217414|2026-02-14 14:58:18.217415
ETF|NFLX|NASDAQ|Poland|JPY|2023-09-18|2023-09-18 15:15:56|S|124.3778|855.1086|106356.53|226.5467|2127.1306|103971.27|414754694569|Julie|Crawford|Central African Republic|STOP_LIMIT|BROKER|2026-02-14 14:58:18.217557|2026-02-14 14:58:18.217558
ETF|GOOGL|NYSE|Poland|USD|2023-06-29|2023-06-29 01:16:58|B|378.408|391.6103|148188.47|647.6963|2963.7694|144552.45|777796858950|Dawn|Davies|Bahrain|LIMIT|MOBILE|2026-02-14 14:58:18.217701|2026-02-14 14:58:18.217702
ETF|NFLX|NASDAQ|Togo|USD|2024-07-31|2024-07-31 14:16:31|S|372.69|901.2232|335876.87|885.4821|6717.5374|328068.49|417645148782|Courtney|Walters|Mayotte|STOP_LIMIT|API|2026-02-14 14:58:18.217844|2026-02-14 14:58:18.217845
STOCK|MSFT|NYSE|Equatorial Guinea|JPY|2024-08-17|2024-08-17 11:19:28|B|309.6802|15.5716|4822.22|18.013|96.4444|4706.88|883226878427|Matthew|Miller|Uganda|MARKET_PRICE|MOBILE|2026-02-14 14:58:18.217986|2026-02-14 14:58:18.217987
STOCK|AAPL|XETRA|Chile|JPY|2024-03-05|2024-03-05 15:44:47|S|40.3989|1264.5316|51085.69|183.3896|1021.7138|49837.53|180323110134|Christopher|Butler|Andorra|LIMIT|BROKER|2026-02-14 14:58:18.218142|2026-02-14 14:58:18.218142
ETF|MSFT|LSE|Guinea|JPY|2024-12-14|2024-12-14 23:41:44|S|20.1227|117.2743|2359.88|2.6883|47.1976|2308.23|931924519886|Alexander|Rowland|Cambodia|EACH_PRICE|WEB|2026-02-14 14:58:18.218284|2026-02-14 14:58:18.218285
STOCK|BABA|XETRA|Afghanistan|USD|2024-11-26|2024-11-26 09:58:07|S|223.6027|1088.9056|243482.23|422.5807|4869.6446|238025.16|163532227246|Amanda|Diaz|Oman|MARKET_PRICE|WEB|2026-02-14 14:58:18.218426|2026-02-14 14:58:18.218427
STOCK|AAPL|NASDAQ|South Georgia and the South Sandwich Islands|EUR|2024-04-08|2024-04-08 02:21:36|S|337.4477|311.8258|105224.9|311.4811|2104.498|102728.58|643301484974|Stephen|Stone|Hong Kong|EACH_PRICE|BROKER|2026-02-14 14:58:18.218568|2026-02-14 14:58:18.218569
ETF|AMZN|XETRA|Mayotte|GBP|2024-09-02|2024-09-02 07:43:11|B|259.0078|1238.9806|320905.64|1356.4544|6418.1128|312948.95|281363144549|Nathan|Miller|Paraguay|LIMIT|API|2026-02-14 14:58:18.218709|2026-02-14 14:58:18.218710
STOCK|NFLX|LSE|Mexico|EUR|2023-09-29|2023-09-29 08:41:15|S|134.8914|32.253|4350.65|20.184|87.013|4239.38|734094563197|Jessica|Horton|Tanzania|MARKET_PRICE|API|2026-02-14 14:58:18.218854|2026-02-14 14:58:18.218855
ETF|META|NYSE|Afghanistan|JPY|2023-03-22|2023-03-22 03:47:21|B|95.0354|414.3511|39378.02|161.0314|787.5604|38405.8|747060969531|Mark|Ray|Qatar|STOP_LIMIT|MOBILE|2026-02-14 14:58:18.218995|2026-02-14 14:58:18.218996
STOCK|MSFT|NYSE|Isle of Man|GBP|2024-07-04|2024-07-04 07:20:46|B|105.9336|803.0941|85074.65|283.9196|1701.493|83061.31|442999350000|Kathryn|Roberts|French Polynesia|STOP_LOSS|BROKER|2026-02-14 14:58:18.219136|2026-02-14 14:58:18.219137
STOCK|AMZN|NASDAQ|Lesotho|USD|2023-08-26|2023-08-26 02:08:07|S|416.5726|374.8779|156163.86|752.4636|3123.2772|152179.55|276374725941|Amanda|Myers|Turks and Caicos Islands|MARKET_PRICE|BROKER|2026-02-14 14:58:18.219277|2026-02-14 14:58:18.219278
STOCK|AAPL|NYSE|Angola|EUR|2024-06-04|2024-06-04 05:43:35|S|268.3321|391.5325|105060.74|360.6499|2101.2148|102582.03|667687999338|Jennifer|Branch|Bosnia and Herzegovina|EACH_PRICE|WEB|2026-02-14 14:58:18.219422|2026-02-14 14:58:18.219423
STOCK|TSLA|NYSE|Macao|USD|2024-11-07|2024-11-07 04:10:50|B|359.4272|1182.9842|425196.7|1503.1796|8503.934|415082.81|849911757768|Dawn|Mckee|Equatorial Guinea|LIMIT|API|2026-02-14 14:58:18.219564|2026-02-14 14:58:18.219565
STOCK|META|NYSE|Western Sahara|GBP|2023-03-31|2023-03-31 10:17:47|B|375.9642|866.4037|325736.77|377.0439|6514.7354|318635.68|515924540334|Valerie|Lopez|Cocos (Keeling) Islands|STOP_LIMIT|WEB|2026-02-14 14:58:18.219706|2026-02-14 14:58:18.219707
STOCK|NVDA|LSE|Mali|USD|2023-01-14|2023-01-14 11:34:49|B|151.1218|1487.8248|224842.76|965.0834|4496.8552|219206.84|766743919900|Thomas|Taylor|Portugal|MARKET_PRICE|WEB|2026-02-14 14:58:18.219847|2026-02-14 14:58:18.219848
ETF|TSLA|LSE|Palau|EUR|2023-03-10|2023-03-10 06:39:25|S|289.4875|1093.3286|316504.96|967.354|6330.0992|308945.68|239984772382|Daniel|Bush|Wallis and Futuna|EACH_PRICE|API|2026-02-14 14:58:18.219987|2026-02-14 14:58:18.219988
STOCK|AAPL|JPX|Tanzania|USD|2023-09-02|2023-09-02 05:35:46|S|275.4771|372.7968|102696.98|379.6638|2053.9396|100245.51|906479352078|Richard|Cook|Libyan Arab Jamahiriya|MARKET_PRICE|API|2026-02-14 14:58:18.220128|2026-02-14 14:58:18.220129
ETF|AMZN|XETRA|Saint Kitts and Nevis|USD|2023-08-24|2023-08-24 10:44:04|B|296.4766|697.9249|206918.4|471.4632|4138.368|202242.12|426300753227|Patrick|Hernandez|Greece|EACH_PRICE|BROKER|2026-02-14 14:58:18.220273|2026-02-14 14:58:18.220274
ETF|META|JPX|Latvia|EUR|2024-10-21|2024-10-21 00:02:51|S|444.8299|679.2758|302162.19|187.2479|6043.2438|295900.9|529560319562|Austin|Hess|Somalia|STOP_LIMIT|BROKER|2026-02-14 14:58:18.220415|2026-02-14 14:58:18.220415
STOCK|NVDA|JPX|Falkland Islands (Malvinas)|GBP|2024-08-28|2024-08-28 03:49:35|B|177.7936|801.7668|142549.01|508.8569|2850.9802|139047.59|250605649407|Jacob|Gordon|Wallis and Futuna|MARKET_PRICE|WEB|2026-02-14 14:58:18.220558|2026-02-14 14:58:18.220558
STOCK|NFLX|XETRA|Bahamas|GBP|2023-01-24|2023-01-24 21:03:42|S|188.1253|961.0769|180802.88|249.2543|3616.0576|176842.58|948899908311|Mitchell|Andrews|Saint Helena|STOP_LOSS|BROKER|2026-02-14 14:58:18.220702|2026-02-14 14:58:18.220703
ETF|TSLA|NYSE|Comoros|JPY|2023-08-30|2023-08-30 12:08:46|S|306.5566|1455.4496|446177.68|2162.1535|8923.5536|434972.58|532242207853|Michael|Mooney|Sweden|EACH_PRICE|BROKER|2026-02-14 14:58:18.220844|2026-02-14 14:58:18.220845
ETF|MSFT|JPX|Mongolia|USD|2024-04-29|2024-04-29 00:52:57|B|107.7752|32.9055|3546.4|16.071|70.928|3457.98|694857811929|Maurice|Johnson|Egypt|MARKET_PRICE|WEB|2026-02-14 14:58:18.220985|2026-02-14 14:58:18.220986
ETF|TSLA|NYSE|Antarctica (the territory South of 60 deg S)|USD|2023-04-04|2023-04-04 10:47:21|S|78.1304|777.9757|60783.55|183.7186|1215.671|59363.79|162275854342|Christopher|Gardner|Macao|MARKET_PRICE|WEB|2026-02-14 14:58:18.221130|2026-02-14 14:58:18.221130
STOCK|MSFT|NASDAQ|New Zealand|EUR|2024-01-13|2024-01-13 14:27:00|S|26.5053|1126.7154|29863.93|18.0122|597.2786|29226.72|841955535111|Julie|Moore|Venezuela|MARKET_PRICE|API|2026-02-14 14:58:18.221271|2026-02-14 14:58:18.221272
STOCK|TSLA|XETRA|New Zealand|USD|2023-06-18|2023-06-18 07:04:50|B|253.0783|762.3445|192932.85|755.1858|3858.657|188281.62|393901919714|Erica|Fernandez|El Salvador|EACH_PRICE|BROKER|2026-02-14 14:58:18.221439|2026-02-14 14:58:18.221440
STOCK|BABA|LSE|Haiti|GBP|2024-11-23|2024-11-23 04:00:44|S|395.2542|1386.7934|548135.92|1339.4457|10962.7184|535554.97|876580449653|Katherine|Scott|Singapore|STOP_LIMIT|WEB|2026-02-14 14:58:18.221582|2026-02-14 14:58:18.221583
ETF|TSLA|NASDAQ|Jersey|GBP|2024-06-20|2024-06-20 13:53:17|S|37.3806|976.6999|36509.63|143.1143|730.1926|35621.48|847555129232|John|Patel|Poland|LIMIT|MOBILE|2026-02-14 14:58:18.221724|2026-02-14 14:58:18.221725
STOCK|META|LSE|Holy See (Vatican City State)|GBP|2024-06-08|2024-06-08 03:58:19|S|270.1645|878.9941|237473.0|746.4903|4749.46|231754.1|527808651112|Thomas|Parker|Saint Barthelemy|EACH_PRICE|BROKER|2026-02-14 14:58:18.221867|2026-02-14 14:58:18.221868
STOCK|AMZN|NASDAQ|France|GBP|2023-03-25|2023-03-25 01:52:37|B|107.1398|699.7959|74975.99|367.1683|1499.5198|73083.96|136776396080|Karen|Davis|Nicaragua|EACH_PRICE|BROKER|2026-02-14 14:58:18.222008|2026-02-14 14:58:18.222009
ETF|META|LSE|Heard Island and McDonald Islands|USD|2023-05-28|2023-05-28 07:02:50|B|169.1511|381.1378|64469.88|321.7366|1289.3976|62805.75|362502153656|Daniel|Young|Lao People's Democratic Republic|LIMIT|MOBILE|2026-02-14 14:58:18.222149|2026-02-14 14:58:18.222150
ETF|AMZN|NYSE|Comoros|EUR|2024-09-12|2024-09-12 14:31:47|S|170.3152|53.7418|9153.05|41.2601|183.061|8924.08|926782447003|Elizabeth|Kramer|Russian Federation|EACH_PRICE|WEB|2026-02-14 14:58:18.222293|2026-02-14 14:58:18.222294
ETF|AMZN|XETRA|Honduras|GBP|2024-04-23|2024-04-23 16:15:38|S|328.2343|395.4636|129804.72|540.605|2596.0944|126641.86|882445662223|Michael|Boyd|Chad|EACH_PRICE|BROKER|2026-02-14 14:58:18.222435|2026-02-14 14:58:18.222436
ETF|MSFT|XETRA|Gambia|EUR|2024-10-30|2024-10-30 17:48:37|S|436.8377|39.8406|17403.88|62.5646|348.0776|16979.77|839822497841|Phillip|Franklin|Belarus|MARKET_PRICE|API|2026-02-14 14:58:18.222578|2026-02-14 14:58:18.222579
ETF|TSLA|XETRA|Guinea-Bissau|JPY|2024-02-16|2024-02-16 10:13:25|B|226.5333|432.589|97995.81|123.8772|1959.9162|95847.92|432476914482|Jade|Perkins|Kiribati|LIMIT|WEB|2026-02-14 14:58:18.222721|2026-02-14 14:58:18.222721
STOCK|BABA|NASDAQ|Montenegro|JPY|2023-10-30|2023-10-30 19:56:06|B|86.6815|1350.664|117077.58|446.2533|2341.5516|114219.46|668436544270|Jennifer|Barnes|Nauru|STOP_LIMIT|WEB|2026-02-14 14:58:18.222861|2026-02-14 14:58:18.222862
ETF|NVDA|XETRA|Swaziland|JPY|2024-11-28|2024-11-28 01:12:34|B|224.4818|377.2583|84687.62|112.4555|1693.7524|82836.17|970110291645|Danielle|Williams|Monaco|EACH_PRICE|MOBILE|2026-02-14 14:58:18.223002|2026-02-14 14:58:18.223003
ETF|AMZN|JPX|Guinea-Bissau|GBP|2023-03-21|2023-03-21 17:55:59|B|35.1699|415.0016|14595.56|66.9477|291.9112|14233.42|275646798175|Richard|Duran|Slovenia|MARKET_PRICE|BROKER|2026-02-14 14:58:18.223146|2026-02-14 14:58:18.223147
STOCK|GOOGL|LSE|Ireland|EUR|2023-05-25|2023-05-25 15:24:56|B|196.6311|206.6153|40626.99|150.5092|812.5398|39639.88|111533771947|Michelle|Palmer|Saint Lucia|STOP_LIMIT|BROKER|2026-02-14 14:58:18.223291|2026-02-14 14:58:18.223292
ETF|META|LSE|Kenya|USD|2023-08-14|2023-08-14 12:55:16|S|92.8873|275.5699|25596.94|94.299|511.9388|24982.23|242727319396|Michael|Martinez|Tuvalu|STOP_LIMIT|API|2026-02-14 14:58:18.223433|2026-02-14 14:58:18.223434
STOCK|NVDA|NASDAQ|Moldova|GBP|2024-08-13|2024-08-13 22:02:00|S|377.1861|279.2588|105332.54|308.6881|2106.6508|102834.5|977131131656|Brianna|Williams|Austria|LIMIT|MOBILE|2026-02-14 14:58:18.223574|2026-02-14 14:58:18.223575
STOCK|MSFT|LSE|Belarus|GBP|2024-02-13|2024-02-13 03:45:09|S|409.3401|1172.1002|479787.61|1408.6924|9595.7522|468354.08|919412976080|Meredith|Johnson|Liechtenstein|STOP_LOSS|BROKER|2026-02-14 14:58:18.223715|2026-02-14 14:58:18.223716
STOCK|NVDA|NYSE|Sao Tome and Principe|JPY|2023-05-25|2023-05-25 10:34:12|S|481.2661|1149.6168|553271.59|1570.2873|11065.4318|540113.52|452692308505|Billy|Leonard|Tanzania|MARKET_PRICE|WEB|2026-02-14 14:58:18.223856|2026-02-14 14:58:18.223857
STOCK|MSFT|NASDAQ|Guinea|GBP|2024-04-11|2024-04-11 21:06:50|B|166.7224|805.5539|134303.88|184.7273|2686.0776|131300.87|918377336562|Kari|Coffey|Somalia|EACH_PRICE|MOBILE|2026-02-14 14:58:18.224005|2026-02-14 14:58:18.224005
ETF|AMZN|LSE|Slovakia (Slovak Republic)|GBP|2023-01-10|2023-01-10 06:03:36|S|171.0845|1422.7495|243410.39|1143.7442|4868.2078|237325.17|955858473119|Judith|Walker|Poland|LIMIT|WEB|2026-02-14 14:58:18.224148|2026-02-14 14:58:18.224149
ETF|GOOGL|LSE|Tanzania|JPY|2023-09-30|2023-09-30 20:42:03|S|218.9485|38.2471|8374.15|38.0444|167.483|8161.86|945854541070|Henry|Roberts|Iran|STOP_LIMIT|WEB|2026-02-14 14:58:18.224291|2026-02-14 14:58:18.224291
ETF|NFLX|NASDAQ|Lesotho|JPY|2024-07-08|2024-07-08 16:47:13|B|132.0608|197.7693|26117.57|107.5923|522.3514|25479.42|689417898020|Debbie|Reid|Tunisia|MARKET_PRICE|MOBILE|2026-02-14 14:58:18.224433|2026-02-14 14:58:18.224434
STOCK|MSFT|NYSE|Nicaragua|USD|2023-06-04|2023-06-04 10:24:29|B|470.6477|1269.2914|597389.08|982.3193|11947.7816|584327.84|131514891781|Sheila|Decker|Martinique|LIMIT|WEB|2026-02-14 14:58:18.224574|2026-02-14 14:58:18.224574
ETF|TSLA|XETRA|Israel|USD|2023-06-21|2023-06-21 00:25:23|S|163.531|834.8067|136516.77|255.9807|2730.3354|133443.62|227231783912|Michael|Sheppard|Norfolk Island|LIMIT|WEB|2026-02-14 14:58:18.224715|2026-02-14 14:58:18.224716
ETF|BABA|JPX|Papua New Guinea|GBP|2024-01-23|2024-01-23 08:10:31|B|290.4489|1021.6826|296746.59|586.0436|5934.9318|290090.09|967152077776|Anthony|Bennett|Guatemala|STOP_LIMIT|BROKER|2026-02-14 14:58:18.224884|2026-02-14 14:58:18.224885
ETF|BABA|XETRA|Romania|JPY|2024-06-07|2024-06-07 04:46:46|S|344.7234|886.5021|305598.02|791.0373|6111.9604|298424.18|198860048412|Joseph|Lucas|Nauru|EACH_PRICE|WEB|2026-02-14 14:58:18.225065|2026-02-14 14:58:18.225066
ETF|META|NASDAQ|Norfolk Island|EUR|2024-02-25|2024-02-25 06:17:44|B|15.7723|1207.1049|19038.82|32.8622|380.7764|18616.94|376748300387|William|Kemp|Botswana|STOP_LOSS|BROKER|2026-02-14 14:58:18.225278|2026-02-14 14:58:18.225279
