instrument_type|ticker_symbol|exchange|country|currency|trade_date|execution_time|side|quantity|price_per_unit|gross_amount|commission|tax|net_amount|client_pid|client_name|client_lastname|client_origin|transaction_type|channel|created_at|updated_at
STOCK|BABA|NYSE|Moldova|USD|2024-12-02|2024-12-02 05:40:15|S|486.7527|878.2062|427469.24|1135.4745|8549.3848|417416.08|357649266158|Brian|Rosario|Anguilla|LIMIT|WEB|2026-01-19 13:07:54.247419|2026-01-19 13:07:54.247420
ETF|BABA|JPX|Timor-Leste|USD|2023-07-06|2023-07-06 10:22:47|B|373.2246|345.4842|128943.2|332.2811|2578.864|125972.52|267164468092|Thomas|Gomez|Philippines|STOP_LIMIT|API|2026-01-19 13:07:54.247560|2026-01-19 13:07:54.247561
ETF|BABA|NASDAQ|Estonia|JPY|2023-08-29|2023-08-29 19:54:59|B|312.1875|173.3356|54113.21|48.6344|1082.2642|52959.0|728990775900|Diana|Jones|Somalia|STOP_LIMIT|MOBILE|2026-01-19 13:07:54.247701|2026-01-19 13:07:54.247701
ETF|GOOGL|LSE|Lao People's Democratic Republic|USD|2023-09-10|2023-09-10 21:05:22|S|160.5064|366.1222|58764.96|132.1243|1175.2992|57402.34|870746907786|Charles|Nelson|Reunion|STOP_LOSS|BROKER|2026-01-19 13:07:54.247842|2026-01-19 13:07:54.247843
STOCK|GOOGL|NASDAQ|Maldives|GBP|2024-04-10|2024-04-10 13:07:43|B|191.5194|60.9898|11680.73|21.3997|233.6146|11421.07|937808101943|Melissa|Rowe|Mayotte|STOP_LOSS|MOBILE|2026-01-19 13:07:54.247983|2026-01-19 13:07:54.247984
ETF|MSFT|LSE|Bosnia and Herzegovina|EUR|2023-07-09|2023-07-09 21:18:44|B|393.4473|277.7587|109283.41|223.4105|2185.6682|106861.58|768886572734|April|Watson|Poland|EACH_PRICE|MOBILE|2026-01-19 13:07:54.248125|2026-01-19 13:07:54.248126
STOCK|MSFT|JPX|Tunisia|USD|2023-04-27|2023-04-27 23:34:12|B|349.1647|1307.5861|456562.91|1867.3158|9131.2582|445434.56|899293049074|Brian|Luna|Libyan Arab Jamahiriya|STOP_LIMIT|WEB|2026-01-19 13:07:54.248269|2026-01-19 13:07:54.248270
ETF|MSFT|JPX|Kiribati|EUR|2024-08-27|2024-08-27 22:20:30|S|117.149|1303.2207|152671.0|295.8837|3053.42|149207.48|824184779765|Joshua|Robinson|Indonesia|STOP_LOSS|MOBILE|2026-01-19 13:07:54.248411|2026-01-19 13:07:54.248412
ETF|META|JPX|Swaziland|EUR|2023-10-10|2023-10-10 21:17:10|B|46.5754|1196.1407|55710.73|215.512|1114.2146|54369.42|630624641618|Stanley|Chan|Algeria|LIMIT|MOBILE|2026-01-19 13:07:54.248551|2026-01-19 13:07:54.248552
ETF|TSLA|NYSE|Bangladesh|USD|2023-12-26|2023-12-26 15:38:23|B|35.0912|840.7384|29502.52|44.3224|590.0504|28850.64|907713507223|Charles|Harris|Liberia|EACH_PRICE|WEB|2026-01-19 13:07:54.248691|2026-01-19 13:07:54.248692
STOCK|AAPL|JPX|Austria|GBP|2024-01-12|2024-01-12 20:56:56|S|309.1451|74.6003|23062.32|13.3681|461.2464|22583.14|248599296555|Elizabeth|Decker|Zimbabwe|STOP_LOSS|WEB|2026-01-19 13:07:54.248832|2026-01-19 13:07:54.248833
ETF|NFLX|XETRA|Sri Lanka|EUR|2024-03-27|2024-03-27 02:39:10|S|250.9465|97.4765|24461.39|12.3619|489.2278|23937.96|285868037076|Michael|Roberts|Korea|EACH_PRICE|WEB|2026-01-19 13:07:54.248976|2026-01-19 13:07:54.248977
ETF|GOOGL|LSE|Hungary|GBP|2024-07-31|2024-07-31 13:00:49|B|336.0694|1337.4646|449480.93|2014.495|8989.6186|438299.53|578710348594|Benjamin|Cooper|North Macedonia|MARKET_PRICE|WEB|2026-01-19 13:07:54.249118|2026-01-19 13:07:54.249119
ETF|MSFT|XETRA|Georgia|GBP|2023-11-01|2023-11-01 06:44:53|S|199.2707|507.387|101107.36|279.4468|2022.1472|98706.41|895562455056|Lisa|Wright|Chad|STOP_LIMIT|BROKER|2026-01-19 13:07:54.249263|2026-01-19 13:07:54.249264
ETF|MSFT|LSE|Antigua and Barbuda|EUR|2023-03-04|2023-03-04 05:54:09|B|443.3874|1407.739|624173.74|2739.2644|12483.4748|608651.38|626880763954|Brian|Thompson|Cyprus|STOP_LIMIT|BROKER|2026-01-19 13:07:54.249406|2026-01-19 13:07:54.249407
ETF|AMZN|XETRA|Tunisia|EUR|2023-07-10|2023-07-10 08:02:14|S|383.8806|1018.2802|390898.01|564.1672|7817.9602|382308.82|521126894432|Alex|Scott|Angola|EACH_PRICE|MOBILE|2026-01-19 13:07:54.249547|2026-01-19 13:07:54.249547
ETF|AAPL|JPX|Poland|GBP|2024-06-01|2024-06-01 05:49:23|S|144.5861|561.2156|81143.97|239.8935|1622.8794|79265.01|194225738335|Denise|Hatfield|North Macedonia|STOP_LOSS|MOBILE|2026-01-19 13:07:54.249690|2026-01-19 13:07:54.249691
STOCK|GOOGL|XETRA|Brunei Darussalam|JPY|2023-07-21|2023-07-21 22:49:05|S|168.7842|581.3082|98115.64|385.5702|1962.3128|95682.24|336929071607|Jacqueline|Dean|Palestinian Territory|EACH_PRICE|WEB|2026-01-19 13:07:54.249832|2026-01-19 13:07:54.249833
STOCK|BABA|LSE|New Caledonia|EUR|2024-03-01|2024-03-01 09:11:23|S|214.8394|685.7796|147332.48|685.1458|2946.6496|143562.88|994178890336|Jason|Foster|Mozambique|EACH_PRICE|WEB|2026-01-19 13:07:54.249973|2026-01-19 13:07:54.249974
ETF|AAPL|XETRA|Saint Lucia|EUR|2023-04-11|2023-04-11 06:01:14|S|23.4424|331.4059|7768.95|31.5143|155.379|7576.81|985989526441|Kayla|Ward|Syrian Arab Republic|STOP_LIMIT|MOBILE|2026-01-19 13:07:54.250115|2026-01-19 13:07:54.250116
STOCK|NFLX|NYSE|San Marino|USD|2024-09-12|2024-09-12 19:45:42|S|72.27|1125.9757|81374.26|224.3198|1627.4852|79454.83|877516403544|Robert|Parker|Heard Island and McDonald Islands|MARKET_PRICE|MOBILE|2026-01-19 13:07:54.250258|2026-01-19 13:07:54.250259
ETF|META|NASDAQ|New Caledonia|JPY|2023-07-11|2023-07-11 14:15:10|S|431.5888|600.5512|259191.17|606.9565|5183.8234|253304.58|296762048741|Jessica|Henderson|Tanzania|STOP_LOSS|WEB|2026-01-19 13:07:54.250402|2026-01-19 13:07:54.250403
STOCK|AAPL|JPX|North Macedonia|USD|2023-02-17|2023-02-17 08:32:48|S|81.8207|1145.7944|93749.7|134.1825|1874.994|91707.91|630675542699|Jeffrey|Williams|El Salvador|STOP_LIMIT|WEB|2026-01-19 13:07:54.250545|2026-01-19 13:07:54.250546
ETF|AMZN|LSE|Jamaica|JPY|2024-06-14|2024-06-14 01:35:53|B|180.8441|1226.1073|221734.27|698.45|4434.6854|216480.63|638693823057|Tyler|Johnson|Niue|STOP_LOSS|MOBILE|2026-01-19 13:07:54.250690|2026-01-19 13:07:54.250690
ETF|MSFT|JPX|Central African Republic|USD|2024-05-10|2024-05-10 11:36:02|B|103.5711|1028.6224|106535.55|348.9772|2130.711|104028.01|919224112493|Margaret|Knight|Moldova|EACH_PRICE|BROKER|2026-01-19 13:07:54.250832|2026-01-19 13:07:54.250833
STOCK|BABA|NASDAQ|France|GBP|2024-09-26|2024-09-26 23:56:34|B|201.6029|551.6101|111206.2|246.8585|2224.124|108674.33|741006829171|Brian|Ramos|Argentina|STOP_LOSS|API|2026-01-19 13:07:54.250977|2026-01-19 13:07:54.250977
ETF|NVDA|XETRA|Belize|USD|2023-07-27|2023-07-27 18:16:32|B|70.0965|1161.1791|81394.59|288.6845|1627.8918|79428.76|700721527398|Stacey|Lynn|French Southern Territories|STOP_LIMIT|MOBILE|2026-01-19 13:07:54.251163|2026-01-19 13:07:54.251163
ETF|AMZN|JPX|Italy|EUR|2023-06-28|2023-06-28 06:29:22|B|247.3928|881.2327|218010.63|863.8134|4360.2126|212677.91|268107279011|Kristen|Frey|Pitcairn Islands|STOP_LIMIT|API|2026-01-19 13:07:54.251308|2026-01-19 13:07:54.251308
STOCK|BABA|XETRA|Senegal|GBP|2023-11-06|2023-11-06 03:01:18|S|306.2711|1226.881|375758.19|1630.401|7515.1638|366548.31|610389562704|Thomas|Ross|Bermuda|MARKET_PRICE|API|2026-01-19 13:07:54.251451|2026-01-19 13:07:54.251452
ETF|GOOGL|NYSE|Uruguay|JPY|2023-06-23|2023-06-23 10:12:21|B|215.4342|864.5405|186251.59|256.7993|3725.0318|182195.76|445225800359|Stephanie|Drake|Guernsey|STOP_LOSS|BROKER|2026-01-19 13:07:54.251593|2026-01-19 13:07:54.251594
STOCK|BABA|JPX|South Georgia and the South Sandwich Islands|JPY|2024-06-25|2024-06-25 05:42:57|S|91.3324|1101.4026|100593.74|404.4172|2011.8748|98166.05|535374766978|Henry|Boyer|Western Sahara|LIMIT|BROKER|2026-01-19 13:07:54.251736|2026-01-19 13:07:54.251737
STOCK|TSLA|NASDAQ|French Southern Territories|EUR|2024-06-23|2024-06-23 17:15:23|S|104.0828|1284.4889|133693.2|568.9571|2673.864|130404.65|486897595460|Robin|Tyler|Croatia|STOP_LOSS|API|2026-01-19 13:07:54.251881|2026-01-19 13:07:54.251882
ETF|NVDA|LSE|Iceland|USD|2023-11-11|2023-11-11 20:43:19|S|438.2476|393.1538|172298.71|500.7917|3445.9742|168205.25|806494600247|Michael|Stokes|Bulgaria|MARKET_PRICE|API|2026-01-19 13:07:54.252028|2026-01-19 13:07:54.252029
ETF|META|XETRA|Georgia|USD|2023-03-04|2023-03-04 07:42:10|S|334.316|581.3485|194354.11|198.28|3887.0822|190101.27|553493831328|Jane|Adams|Bahrain|EACH_PRICE|WEB|2026-01-19 13:07:54.252170|2026-01-19 13:07:54.252171
STOCK|AMZN|NASDAQ|French Guiana|EUR|2023-04-13|2023-04-13 01:03:11|B|474.7964|816.1813|387519.94|1928.9201|7750.3988|377526.14|658871371287|Joseph|Finley|Fiji|STOP_LIMIT|BROKER|2026-01-19 13:07:54.252311|2026-01-19 13:07:54.252312
STOCK|GOOGL|LSE|Venezuela|EUR|2023-07-13|2023-07-13 16:38:57|B|446.191|684.6902|305502.61|552.3198|6110.0522|298631.17|225398250880|Melinda|Morgan|Bermuda|LIMIT|BROKER|2026-01-19 13:07:54.252452|2026-01-19 13:07:54.252453
ETF|AMZN|JPX|Slovenia|JPY|2024-06-30|2024-06-30 20:49:45|S|181.2023|815.5857|147786.0|412.7838|2955.72|144291.63|317312478084|Eddie|Reed|Australia|EACH_PRICE|MOBILE|2026-01-19 13:07:54.252593|2026-01-19 13:07:54.252593
ETF|META|NYSE|Haiti|GBP|2023-01-01|2023-01-01 11:44:54|S|163.349|1099.1847|179550.72|90.1474|3591.0144|175757.63|610064836400|Carrie|Mcclain|Sweden|STOP_LIMIT|MOBILE|2026-01-19 13:07:54.252735|2026-01-19 13:07:54.252735
STOCK|NVDA|NYSE|Christmas Island|GBP|2024-07-24|2024-07-24 16:45:03|S|396.1794|512.8748|203190.43|607.5666|4063.8086|198388.05|584667482633|Zachary|Wagner|Papua New Guinea|STOP_LIMIT|MOBILE|2026-01-19 13:07:54.252876|2026-01-19 13:07:54.252876
STOCK|MSFT|XETRA|Tunisia|JPY|2023-05-17|2023-05-17 23:10:28|S|416.9822|177.6217|74065.09|46.3246|1481.3018|72525.29|144127686656|David|Jenkins|New Zealand|STOP_LOSS|WEB|2026-01-19 13:07:54.253016|2026-01-19 13:07:54.253017
ETF|META|JPX|Mauritius|JPY|2023-10-17|2023-10-17 14:30:21|B|156.5332|59.4939|9312.77|24.9115|186.2554|9095.25|973395413818|Chad|Pierce|Comoros|MARKET_PRICE|API|2026-01-19 13:07:54.253157|2026-01-19 13:07:54.253158
ETF|AAPL|JPX|Guadeloupe|GBP|2023-10-31|2023-10-31 17:50:46|S|143.4968|1434.4891|205844.6|606.1034|4116.892|201012.86|443403319664|Andrew|Farrell|Barbados|LIMIT|MOBILE|2026-01-19 13:07:54.253297|2026-01-19 13:07:54.253297
ETF|AMZN|LSE|Cambodia|EUR|2024-01-10|2024-01-10 01:50:01|S|291.0376|1410.5767|410530.86|1693.042|8210.6172|400485.7|196610681833|Paula|Maddox|Ethiopia|MARKET_PRICE|MOBILE|2026-01-19 13:07:54.253439|2026-01-19 13:07:54.253440
STOCK|MSFT|XETRA|Cyprus|JPY|2023-12-21|2023-12-21 03:24:35|S|335.6223|1428.6091|479473.07|1138.7008|9589.4614|468659.82|225266477191|Thomas|Campbell|Lesotho|MARKET_PRICE|MOBILE|2026-01-19 13:07:54.253580|2026-01-19 13:07:54.253580
ETF|NFLX|LSE|Bahrain|EUR|2024-01-08|2024-01-08 23:26:15|S|485.3676|420.0007|203854.73|735.0343|4077.0946|199009.04|315769677472|Kayla|Dean|Malta|STOP_LIMIT|WEB|2026-01-19 13:07:54.253719|2026-01-19 13:07:54.253720
STOCK|AMZN|NASDAQ|Maldives|GBP|2024-01-11|2024-01-11 08:04:10|B|472.1031|1192.2152|562848.49|2790.5653|11256.9698|548260.67|200516398892|Alyssa|Estrada|French Polynesia|EACH_PRICE|MOBILE|2026-01-19 13:07:54.253864|2026-01-19 13:07:54.253865
STOCK|GOOGL|NYSE|Cote d'Ivoire|USD|2023-10-14|2023-10-14 14:21:03|B|361.858|1188.5465|430085.06|1069.8761|8601.7012|420209.86|173262166702|Brittany|Medina|Samoa|MARKET_PRICE|MOBILE|2026-01-19 13:07:54.254005|2026-01-19 13:07:54.254006
ETF|GOOGL|JPX|Suriname|USD|2023-04-17|2023-04-17 23:25:25|B|249.6895|1223.852|305582.99|329.2389|6111.6598|298890.55|103822204203|Joseph|Estes|Uzbekistan|EACH_PRICE|MOBILE|2026-01-19 13:07:54.254151|2026-01-19 13:07:54.254152
ETF|META|JPX|Tajikistan|JPY|2023-05-19|2023-05-19 03:57:19|S|19.7476|125.6091|2480.48|2.5636|49.6096|2427.99|756387752078|Carly|Cole|Kyrgyz Republic|LIMIT|MOBILE|2026-01-19 13:07:54.254293|2026-01-19 13:07:54.254293
ETF|AMZN|JPX|Greece|EUR|2023-05-03|2023-05-03 12:46:08|S|68.643|271.3529|18626.48|71.8962|372.5296|18166.23|404587688402|Sean|Cameron|Seychelles|STOP_LIMIT|API|2026-01-19 13:07:54.254435|2026-01-19 13:07:54.254436
STOCK|META|JPX|Saint Vincent and the Grenadines|GBP|2024-12-21|2024-12-21 04:43:34|S|110.249|404.7149|44619.41|145.2567|892.3882|43575.05|975357669127|Mallory|Green|Gambia|LIMIT|BROKER|2026-01-19 13:07:54.254577|2026-01-19 13:07:54.254578
ETF|NFLX|XETRA|Pakistan|JPY|2023-03-01|2023-03-01 18:08:11|S|37.6996|1101.7943|41537.2|194.7783|830.744|40480.74|243126754070|Katherine|Nash|Korea|LIMIT|API|2026-01-19 13:07:54.254718|2026-01-19 13:07:54.254718
ETF|NFLX|XETRA|Mauritius|JPY|2023-01-30|2023-01-30 21:52:46|B|311.6737|324.9745|101286.0|105.5024|2025.72|99141.19|125432760909|Rickey|Richardson|Norway|STOP_LIMIT|WEB|2026-01-19 13:07:54.254858|2026-01-19 13:07:54.254859
STOCK|AMZN|NYSE|Tajikistan|USD|2024-12-13|2024-12-13 07:00:01|B|386.734|1034.4233|400046.66|204.6812|8000.9332|391606.96|526997832761|Michelle|Kelly|Panama|LIMIT|BROKER|2026-01-19 13:07:54.255005|2026-01-19 13:07:54.255006
ETF|AAPL|NYSE|Puerto Rico|EUR|2023-12-14|2023-12-14 03:27:18|B|15.9049|403.2214|6413.2|4.5244|128.264|6274.63|427908648660|Gary|Meyer|Turkmenistan|EACH_PRICE|MOBILE|2026-01-19 13:07:54.255153|2026-01-19 13:07:54.255153
STOCK|BABA|NYSE|United States of America|GBP|2023-07-08|2023-07-08 17:40:32|B|135.3155|886.297|119929.72|527.9578|2398.5944|116963.49|202890835151|Renee|Moore|Gambia|STOP_LIMIT|MOBILE|2026-01-19 13:07:54.255297|2026-01-19 13:07:54.255298
STOCK|BABA|JPX|Cameroon|JPY|2024-11-24|2024-11-24 12:35:04|B|336.3182|1451.7659|488255.29|2116.872|9765.1058|475983.81|596855721190|Stacy|Silva|Aruba|MARKET_PRICE|BROKER|2026-01-19 13:07:54.255461|2026-01-19 13:07:54.255462
ETF|AMZN|XETRA|Japan|EUR|2024-08-25|2024-08-25 22:39:18|B|249.3169|517.1143|128925.33|387.3112|2578.5066|125896.15|300921121855|Jennifer|Welch|Pakistan|EACH_PRICE|API|2026-01-19 13:07:54.255602|2026-01-19 13:07:54.255603
STOCK|GOOGL|LSE|Tajikistan|EUR|2023-08-12|2023-08-12 15:58:13|S|495.4937|412.1928|204238.94|296.6336|4084.7788|199828.88|213752515756|Caroline|Summers|Ireland|LIMIT|MOBILE|2026-01-19 13:07:54.255746|2026-01-19 13:07:54.255747
STOCK|AAPL|NYSE|Haiti|JPY|2024-05-26|2024-05-26 01:48:55|S|141.7468|1251.8133|177440.53|292.6502|3548.8106|173546.7|438864174875|David|Sheppard|Martinique|MARKET_PRICE|BROKER|2026-01-19 13:07:54.255887|2026-01-19 13:07:54.255888
ETF|AMZN|XETRA|United States Virgin Islands|USD|2023-09-30|2023-09-30 14:15:03|B|340.4986|1456.4078|495904.82|2150.4035|9918.0964|483744.87|213210565672|Brett|Bennett|Saint Vincent and the Grenadines|MARKET_PRICE|BROKER|2026-01-19 13:07:54.256028|2026-01-19 13:07:54.256029
STOCK|TSLA|LSE|Cocos (Keeling) Islands|JPY|2023-07-26|2023-07-26 11:32:24|B|359.1171|587.0729|210827.92|931.7948|4216.5584|205654.68|731857834911|Eugene|Perry|Guam|LIMIT|WEB|2026-01-19 13:07:54.256169|2026-01-19 13:07:54.256170
STOCK|BABA|JPX|Algeria|JPY|2024-07-29|2024-07-29 21:13:16|S|212.2889|108.2792|22986.47|37.4576|459.7294|22466.47|626961694241|Kyle|Moore|Bolivia|LIMIT|BROKER|2026-01-19 13:07:54.256310|2026-01-19 13:07:54.256311
ETF|BABA|NYSE|Hong Kong|USD|2023-11-29|2023-11-29 07:51:05|S|93.5829|704.047|65886.76|279.1988|1317.7352|64249.4|241041427912|Timothy|Black|Czech Republic|STOP_LOSS|BROKER|2026-01-19 13:07:54.256454|2026-01-19 13:07:54.256454
ETF|GOOGL|LSE|Italy|USD|2023-11-01|2023-11-01 12:46:48|S|395.5678|812.3278|321330.72|1056.1898|6426.6144|313530.51|130465990265|Jason|Vaughn|Turkey|EACH_PRICE|API|2026-01-19 13:07:54.256596|2026-01-19 13:07:54.256596
ETF|AAPL|XETRA|Norfolk Island|GBP|2024-06-14|2024-06-14 15:42:51|B|404.1328|226.1547|91396.53|443.8465|1827.9306|89110.25|898758216136|Todd|Gill|Barbados|STOP_LIMIT|WEB|2026-01-19 13:07:54.256735|2026-01-19 13:07:54.256736
ETF|BABA|JPX|Grenada|GBP|2024-06-18|2024-06-18 05:58:13|B|238.728|545.3828|130198.15|366.2708|2603.963|127174.09|575821332155|Jennifer|Brown|Libyan Arab Jamahiriya|STOP_LOSS|API|2026-01-19 13:07:54.256876|2026-01-19 13:07:54.256877
STOCK|GOOGL|LSE|Bouvet Island (Bouvetoya)|GBP|2023-07-10|2023-07-10 13:47:14|S|455.0908|1141.7377|519594.32|1732.6969|10391.8864|507286.3|894710109515|Ryan|Jenkins|Barbados|STOP_LOSS|BROKER|2026-01-19 13:07:54.257017|2026-01-19 13:07:54.257018
ETF|AAPL|LSE|Serbia|JPY|2023-08-02|2023-08-02 17:11:47|B|206.3099|1030.8321|212670.87|214.8057|4253.4174|208120.59|460338865130|Manuel|Watson|Uzbekistan|LIMIT|WEB|2026-01-19 13:07:54.257162|2026-01-19 13:07:54.257163
STOCK|NFLX|LSE|Palestinian Territory|GBP|2024-02-03|2024-02-03 07:22:38|B|383.5658|1326.7451|508894.05|963.2924|10177.881|497247.68|393058704977|Sandra|Smith|Namibia|STOP_LIMIT|BROKER|2026-01-19 13:07:54.257339|2026-01-19 13:07:54.257339
STOCK|GOOGL|NYSE|Georgia|EUR|2024-09-17|2024-09-17 17:22:02|B|300.9668|319.851|96264.53|199.632|1925.2906|94095.14|939160279576|Christopher|Lee|Liechtenstein|EACH_PRICE|BROKER|2026-01-19 13:07:54.257541|2026-01-19 13:07:54.257542
STOCK|TSLA|NASDAQ|Belize|JPY|2023-04-01|2023-04-01 14:54:18|B|294.892|822.2466|242473.94|1207.7613|4849.4788|236196.63|970564109400|David|Davis|Malawi|MARKET_PRICE|WEB|2026-01-19 13:07:54.257703|2026-01-19 13:07:54.257704
ETF|AMZN|NASDAQ|China|GBP|2024-05-27|2024-05-27 02:15:42|B|17.355|163.5084|2837.69|13.5552|56.7538|2766.19|316412780206|Justin|Jackson|Central African Republic|MARKET_PRICE|WEB|2026-01-19 13:07:54.257844|2026-01-19 13:07:54.257845
ETF|AAPL|JPX|Saint Lucia|GBP|2023-12-24|2023-12-24 02:48:33|S|41.2376|1365.2512|56299.68|31.2634|1125.9936|55086.57|168870454564|Elizabeth|Hernandez|Saint Vincent and the Grenadines|STOP_LIMIT|WEB|2026-01-19 13:07:54.257988|2026-01-19 13:07:54.257988
ETF|NVDA|JPX|Cocos (Keeling) Islands|EUR|2023-10-07|2023-10-07 06:58:39|B|336.6846|920.1266|309792.46|330.5408|6195.8492|303141.05|653184003581|Brian|Fields|United Kingdom|EACH_PRICE|BROKER|2026-01-19 13:07:54.258130|2026-01-19 13:07:54.258131
ETF|GOOGL|LSE|Belarus|GBP|2024-05-07|2024-05-07 10:55:44|S|130.0109|1439.6489|187170.05|882.3774|3743.401|182486.4|592967484635|Michelle|Rivers|Belize|MARKET_PRICE|MOBILE|2026-01-19 13:07:54.258295|2026-01-19 13:07:54.258295
STOCK|MSFT|JPX|Poland|USD|2023-12-08|2023-12-08 11:04:48|S|228.5269|1074.9814|245662.17|700.3065|4913.2434|239892.73|762283383798|Joseph|Allen|Guadeloupe|STOP_LIMIT|BROKER|2026-01-19 13:07:54.258438|2026-01-19 13:07:54.258438
ETF|BABA|JPX|China|EUR|2024-01-12|2024-01-12 09:55:21|B|443.6119|1345.1429|596721.4|712.3403|11934.428|583748.4|360645978783|Robert|Turner|Australia|EACH_PRICE|WEB|2026-01-19 13:07:54.258579|2026-01-19 13:07:54.258580
ETF|AMZN|XETRA|United States Minor Outlying Islands|GBP|2024-03-16|2024-03-16 11:44:01|S|29.2696|939.7422|27505.88|130.4246|550.1176|26804.17|970374676418|Larry|Thompson|Lebanon|MARKET_PRICE|BROKER|2026-01-19 13:07:54.258721|2026-01-19 13:07:54.258721
ETF|META|NASDAQ|Dominica|GBP|2024-02-23|2024-02-23 02:38:15|B|486.7378|483.2819|235231.57|879.2295|4704.6314|229621.08|393420641227|Lauren|Diaz|Bahamas|LIMIT|WEB|2026-01-19 13:07:54.258864|2026-01-19 13:07:54.258865
STOCK|GOOGL|XETRA|South Africa|USD|2023-12-19|2023-12-19 05:43:45|S|268.9775|1064.8748|286427.36|920.3225|5728.5472|279702.15|260004947120|Amanda|Yoder|Nicaragua|STOP_LOSS|MOBILE|2026-01-19 13:07:54.259006|2026-01-19 13:07:54.259006
STOCK|GOOGL|NYSE|Pakistan|EUR|2023-11-23|2023-11-23 02:24:56|B|77.0948|1093.9525|84338.05|99.7846|1686.761|82522.99|676767591712|Kevin|Smith|Lesotho|STOP_LIMIT|API|2026-01-19 13:07:54.259201|2026-01-19 13:07:54.259202
STOCK|TSLA|NYSE|Somalia|EUR|2023-05-28|2023-05-28 23:35:17|B|325.7754|1017.7425|331555.47|1347.8945|6631.1094|323505.9|567443677546|Steven|Moreno|Saint Kitts and Nevis|MARKET_PRICE|WEB|2026-01-19 13:07:54.259343|2026-01-19 13:07:54.259344
ETF|AAPL|XETRA|Australia|GBP|2023-03-18|2023-03-18 21:30:46|B|110.6415|853.9364|94480.8|287.1995|1889.616|92293.6|423540932705|Jimmy|Zuniga|Antarctica (the territory South of 60 deg S)|EACH_PRICE|API|2026-01-19 13:07:54.259484|2026-01-19 13:07:54.259485
ETF|AAPL|XETRA|Zimbabwe|EUR|2024-01-01|2024-01-01 01:33:19|S|308.0503|235.7648|72627.42|253.8058|1452.5484|70878.53|128483843843|Jimmy|Marsh|Bolivia|STOP_LOSS|WEB|2026-01-19 13:07:54.259636|2026-01-19 13:07:54.259637
ETF|NVDA|NASDAQ|Argentina|USD|2023-06-27|2023-06-27 17:45:37|B|320.822|930.623|298564.33|201.2792|5971.2866|292242.78|330726466101|Cindy|Patterson|Nigeria|STOP_LIMIT|MOBILE|2026-01-19 13:07:54.259780|2026-01-19 13:07:54.259781
ETF|BABA|LSE|Bangladesh|EUR|2024-11-11|2024-11-11 14:46:33|B|204.7687|1469.2011|300846.4|696.3907|6016.928|293939.52|882644503274|Nathan|Coleman|Holy See (Vatican City State)|LIMIT|MOBILE|2026-01-19 13:07:54.259925|2026-01-19 13:07:54.259926
ETF|NFLX|LSE|Burundi|USD|2023-08-14|2023-08-14 12:01:31|S|94.9872|1000.259|95011.8|87.8893|1900.236|93008.78|962275503406|Andrea|Lewis|Oman|MARKET_PRICE|WEB|2026-01-19 13:07:54.260075|2026-01-19 13:07:54.260075
STOCK|META|JPX|Philippines|JPY|2023-05-15|2023-05-15 11:00:16|B|116.4257|1324.6951|154228.55|561.343|3084.571|150530.18|127188665316|Jessica|Hall|Nigeria|LIMIT|API|2026-01-19 13:07:54.260220|2026-01-19 13:07:54.260221
STOCK|NVDA|NASDAQ|Saint Vincent and the Grenadines|GBP|2023-05-30|2023-05-30 09:27:46|B|493.4372|821.3627|405290.91|1972.5862|8105.8182|395069.87|807043037494|Daniel|Santos|Cote d'Ivoire|LIMIT|WEB|2026-01-19 13:07:54.260366|2026-01-19 13:07:54.260367
ETF|GOOGL|NASDAQ|Ukraine|EUR|2023-05-16|2023-05-16 22:54:32|B|300.48|806.2241|242254.22|497.3009|4845.0844|236788.39|861073257430|Jessica|Ross|Paraguay|LIMIT|BROKER|2026-01-19 13:07:54.260511|2026-01-19 13:07:54.260512
ETF|GOOGL|JPX|Sweden|USD|2023-06-17|2023-06-17 04:32:41|S|410.4924|752.7438|308995.61|490.6092|6179.9122|302201.71|595895835601|Antonio|Russell|Timor-Leste|STOP_LOSS|WEB|2026-01-19 13:07:54.260653|2026-01-19 13:07:54.260654
ETF|MSFT|XETRA|South Africa|GBP|2024-05-21|2024-05-21 23:33:59|B|395.9806|1052.0062|416574.05|1320.0203|8331.481|406705.33|294967358040|Steven|Black|Korea|STOP_LIMIT|BROKER|2026-01-19 13:07:54.260795|2026-01-19 13:07:54.260796
STOCK|BABA|JPX|Ecuador|EUR|2024-11-04|2024-11-04 08:13:09|B|343.3343|1338.1151|459420.81|1449.1694|9188.4162|448637.1|982818719002|Darren|Saunders|Algeria|STOP_LOSS|BROKER|2026-01-19 13:07:54.260938|2026-01-19 13:07:54.260938
ETF|GOOGL|NYSE|Tanzania|EUR|2024-08-13|2024-08-13 01:41:49|S|103.4593|1161.6721|120185.78|323.413|2403.7156|117372.37|933790012050|Sarah|Robinson|Congo|MARKET_PRICE|API|2026-01-19 13:07:54.261079|2026-01-19 13:07:54.261079
ETF|NVDA|NYSE|Egypt|USD|2023-08-13|2023-08-13 18:14:09|B|173.8411|1059.9001|184254.2|479.0513|3685.084|180058.33|935968678357|Matthew|Shannon|Togo|MARKET_PRICE|MOBILE|2026-01-19 13:07:54.261220|2026-01-19 13:07:54.261220
